id_source,url,name,address,street,house_number,postal_code,city,country,phone_number,flag_match,flag_menu,flag_coca_opp,flag_meal,flag_drink,source,website,kitchen,category,rating,reviews_nr,latitude,longitude
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/koeln-ottoplatz-7-bahnhof-koeln-deutz-messe?id=1376,McDonald's,"Ottoplatz 7, 50679 Köln",Ottoplatz,7,50679,Köln,DE,+49 221 2975428,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/berlin-schlossstrasse-34-36?id=1378,McDonald's,"Schloßstraße 34-36, 12163 Berlin",Schloßstraße,34-36,12163,Berlin,DE,+49 30 72011451,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/bautzen-kornmarkt-7-kornmarkt-center?id=1390,McDonald's,"Kornmarkt 7, 02625 Bautzen",Kornmarkt,7,02625,Bautzen,DE,+49 3591 530391,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/dorsten-endelner-feld-6?id=1377,McDonald's,"Endelner Feld 6, 46286 Dorsten",Endelner Feld,6,46286,Dorsten,DE,+49 2369 203975,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/aachen-zollamtstr-1-bahnhofsplatz?id=1373,McDonald's,"Zollamtstraße 1, 52064 Aachen",Zollamtstraße,1,52064,Aachen,DE,+49 241 1684939,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/hagen-alter-reher-weg-2?id=1374,McDonald's,"Alter Reher Weg 2, 58119 Hagen",Alter Reher Weg,2,58119,Hagen,DE,+49 2334 808947,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/muenchen-regerstr-25?id=1372,McDonald's,"Regerstraße 25, 81541 München",Regerstraße,25,81541,München,DE,+49 89 44119555,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/leuna-merseburger-landstr-17?id=1371,McDonald's,"Merseburger Landstr. 17, 06237 Leuna",Merseburger Landstr.,17,06237,Leuna,DE,+49 34638 39773,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/erfurt-willy-brandt-platz-12-hauptbahnhof?id=1370,McDonald's,"Willy-Brandt-Platz 12, 99084 Erfurt",Willy-Brandt-Platz,12,99084,Erfurt,DE,+49 361 5504296,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/berlin-koenigstr-12?id=1368,McDonald's,"Königstraße 12, 14109 Berlin",Königstraße,12,14109,Berlin,DE,+49 30 80484787,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/bottrop?id=1365,McDonald's,"Am Südring-Center 1, 46242 Bottrop",Am Südring-Center,1,46242,Bottrop,DE,+49 2041 29600,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/euskirchen-oststrasse-2a?id=1366,McDonald's,"Oststraße 2A, 53879 Euskirchen",Oststraße,2A,53879,Euskirchen,DE,+49 2251 777648,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/zwickau-innere-plauensche-strasse-14?id=1367,McDonald's,"Innere Plauensche Straße 14, 08056 Zwickau",Innere Plauensche Straße,14,08056,Zwickau,DE,+49 375 2702937,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/bad-rappenau-wilhelm-hauff-str-45?id=1369,McDonald's,"Wilhelm-Hauff-Straße 45, 74906 Bad Rappenau",Wilhelm-Hauff-Straße,45,74906,Bad Rappenau,DE,+49 7066 9006928,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/hamburg-wandsbeker-marktplatz?id=1362,McDonald's,"Wandsbeker Marktplatz 1, 22041 Hamburg",Wandsbeker Marktplatz,1,22041,Hamburg,DE,+49 40 65729877,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/mainz-am-rhein-haifa-allee-4?id=1363,McDonald's,"Haifa-Allee 4, 55128 Mainz",Haifa-Allee,4,55128,Mainz,DE,+49 6131 3330670,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/duesseldorf-terminal-ring-1-ankunft-c?id=1361,McDonald's,"Ankunft C 1, 40474 Düsseldorf",Ankunft C,1,40474,Düsseldorf,DE,+49 211 4249934,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/wiesbaden-bahnhofsplatz-1?id=1358,McDonald's,"Bahnhofsplatz 1, 65189 Wiesbaden",Bahnhofsplatz,1,65189,Wiesbaden,DE,+49 611 2051184,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/hoesbach-industriestr-1?id=1360,McDonald's,"Industriestraße 1, 63768 Hösbach",Industriestraße,1,63768,Hösbach,DE,+49 6021 3713688,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/koenigswinter-koenigswinterer-strasse-233?id=1359,McDonald's,"Königswinterer Straße 233, 53639 Königswinter",Königswinterer Straße,233,53639,Königswinter,DE,+49 2244 873077,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/ludwigshafen-am-rhein-rathausplatz-20?id=1355,McDonald's,"Rathausplatz 20, 67059 Ludwigshafen am Rhein",Rathausplatz,20,67059,Ludwigshafen am Rhein,DE,+49 621 5290496,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/loerrach-chesterplatz-3?id=1356,McDonald's,"Chesterplatz 3, 79539 Lörrach",Chesterplatz,3,79539,Lörrach,DE,+49 7621 1612654,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/osnabrueck-nikolaiort-1-2?id=1357,McDonald's,"Nikolaiort 1-2, 49074 Osnabrück",Nikolaiort,1-2,49074,Osnabrück,DE,+49 541 7606666,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/wuelfrath-zur-fliethe-8?id=1354,McDonald's,"Zur Fliethe 8, 42489 Wülfrath",Zur Fliethe,8,42489,Wülfrath,DE,+49 2058 775583,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/muelheim-ad-ruhr-am-hauptbahnhof-8?id=1352,McDonald's,"Am Hauptbahnhof 8, 45468 Mülheim an der Ruhr",Am Hauptbahnhof,8,45468,Mülheim an der Ruhr,DE,+49 208 3018211,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/schwalmstadt-friedrich-ebert-strasse-112?id=1350,McDonald's,"Friedrich-Ebert-Straße 112, 34613 Schwalmstadt",Friedrich-Ebert-Straße,112,34613,Schwalmstadt,DE,+49 6691 911077,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/frankfurt-am-main-limescorso-33-nordwestzentrum?id=1349,McDonald's,"Limescorso 33, 60439 Frankfurt am Main",Limescorso,33,60439,Frankfurt am Main,DE,+49 69 95102274,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/regensburg-friedenstr-23-regensburg-arcaden?id=1348,McDonald's,"Friedenstraße 23, 93053 Regensburg",Friedenstraße,23,93053,Regensburg,DE,+49 941 5676809,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/leverkusen-stixchesstrasse-123?id=1345,McDonald's,"Stixchesstraße 123, 51377 Leverkusen",Stixchesstraße,123,51377,Leverkusen,DE,+49 214 2027497,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/wetzlar-hoernsheimer-eck-2-4?id=1344,McDonald's,"Hörnsheimer Eck 2-4, 35578 Wetzlar",Hörnsheimer Eck,2-4,35578,Wetzlar,DE,+49 6441 8970107,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/neubrandenburg-kraemerstr-1a?id=1351,McDonald's,"Krämerstraße 1a, 17033 Neubrandenburg",Krämerstraße,1a,17033,Neubrandenburg,DE,+49 395 5638391,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/hamburg-moorstr-4-phoenix-center?id=1341,McDonald's,"Moorstraße 4, 21073 Hamburg",Moorstraße,4,21073,Hamburg,DE,+49 40 32083880,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/kamen-kamen-karree-7?id=1347,McDonald's,"Kamen Karree 7, 59174 Kamen",Kamen Karree,7,59174,Kamen,DE,+49 2307 279190,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/bremen-alter-dorfweg-30-50?id=1340,McDonald's,"Alter Dorfweg 30-50, 28259 Bremen",Alter Dorfweg,30-50,28259,Bremen,DE,+49 421 5720253,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/delmenhorst-lange-str-27?id=1342,McDonald's,"Lange Straße 27, 27749 Delmenhorst",Lange Straße,27,27749,Delmenhorst,DE,+49 4221 4901363,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/bremen-duckwitzstr-55-real?id=1346,McDonald's,"Duckwitzstraße 55, 28259 Bremen",Duckwitzstraße,55,28259,Bremen,DE,+49 421 2441345,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/hanau-am-markt-5?id=1339,McDonald's,"Am Markt 5, 63450 Hanau",Am Markt,5,63450,Hanau,DE,+49 6181 9065068,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/frankfurt-am-main-grosse-bockenheimer-str-6?id=1338,McDonald's,"Große Bockenheimer Straße 6, 60313 Frankfurt am Main",Große Bockenheimer Straße,6,60313,Frankfurt am Main,DE,+49 69 13384277,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/bretten-alexanderstr-1?id=1343,McDonald's,"Alexanderstraße 1, 75015 Bretten",Alexanderstraße,1,75015,Bretten,DE,+49 7252 504794,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/lippetal-straengenbach-2?id=1337,McDonald's,"Strängenbach 2, 59510 Lippetal",Strängenbach,2,59510,Lippetal,DE,+49 2388 301357,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/muenchen-willy-brandt-platz-5-riem-arcaden?id=1333,McDonald's,"Willy-Brandt-Platz 5, 81829 München",Willy-Brandt-Platz,5,81829,München,DE,+49 89 95760073,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/nuernberg-bahnhofsplatz-9?id=1334,McDonald's,"Bahnhofsplatz 9, 90403 Nürnberg",Bahnhofsplatz,9,90403,Nürnberg,DE,+49 911 2029889,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/wolfsburg-lerchenweg-24?id=1335,McDonald's,"Lerchenweg 24, 38446 Wolfsburg",Lerchenweg,24,38446,Wolfsburg,DE,+49 5361 8486774,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/erfurt-salinenstr-56?id=1331,McDonald's,"Salinenstraße 56, 99086 Erfurt",Salinenstraße,56,99086,Erfurt,DE,+49 361 5546987,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/kenn-am-kenner-haus?id=1332,McDonald's,"Am Kenner Haus 1, 54344 Kenn",Am Kenner Haus,1,54344,Kenn,DE,+49 6502 931147,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/rennerod-gewerbestr-13?id=1328,McDonald's,"Gewerbestraße 13, 56477 Rennerod",Gewerbestraße,13,56477,Rennerod,DE,+49 2664 912484,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/bremen-vahrer-strasse-197?id=1330,McDonald's,"Vahrer Straße 197, 28329 Bremen",Vahrer Straße,197,28329,Bremen,DE,+49 421 2762193,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/hagen-berliner-platz-8?id=1329,McDonald's,"Berliner Platz 8, 58089 Hagen",Berliner Platz,8,58089,Hagen,DE,+49 2331 2041526,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/titisee-neustadt-titiseestr-13?id=1322,McDonald's,"Titiseestraße 13, 79822 Titisee-Neustadt",Titiseestraße,13,79822,Titisee-Neustadt,DE,+49 7651 933088,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/karlsruhe-bocksdornweg-2?id=1325,McDonald's,"Bocksdornweg 2, 76149 Karlsruhe",Bocksdornweg,2,76149,Karlsruhe,DE,+49 721 4766080,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/koeln-rudolf-diesel-str-32-real?id=1321,McDonald's,"Rudolf-Diesel-Straße 32, 51149 Köln",Rudolf-Diesel-Straße,32,51149,Köln,DE,+49 2203 359606,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/berlin-karl-marx-str-66?id=1323,McDonald's,"Karl-Marx-Straße 66, 12043 Berlin",Karl-Marx-Straße,66,12043,Berlin,DE,+49 30 62734138,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/regensburg-weichser-weg-5?id=1319,McDonald's,"Weichser Weg 5, 93059 Regensburg",Weichser Weg,5,93059,Regensburg,DE,+49 941 4092816,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/potsdam-babelsberger-strasse-16?id=1327,McDonald's,"Babelsberger Straße 16, 14473 Potsdam",Babelsberger Straße,16,14473,Potsdam,DE,+49 331 2001981,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/erftstadt-siemensstr-37?id=1318,McDonald's,"Siemensstraße 37, 50374 Erftstadt",Siemensstraße,37,50374,Erftstadt,DE,+49 2235 466150,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/schwerte-am-eckey-3?id=1320,McDonald's,"Am Eckey 3, 58239 Schwerte",Am Eckey,3,58239,Schwerte,DE,+49 2304 238004,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/berlin-schnellerstr-21?id=1324,McDonald's,"Schnellerstraße 21, 12439 Berlin",Schnellerstraße,21,12439,Berlin,DE,+49 30 63103917,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/berlin-osloer-str?id=1326,McDonald's,"Osloer Straße 1, 13359 Berlin",Osloer Straße,1,13359,Berlin,DE,+49 30 48620523,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/witten-ruhrstr-1?id=1316,McDonald's,"Ruhrstraße 1, 58452 Witten",Ruhrstraße,1,58452,Witten,DE,+49 2302 9731433,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/kleve-hoffmannallee-19a?id=1315,McDonald's,"Hoffmannallee 19A, 47533 Kleve",Hoffmannallee,19A,47533,Kleve,DE,+49 2821 719848,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/leipzig-willy-brandt-platz-7-hauptbahnhof?id=1309,McDonald's,"Willy-Brandt-Platz 7, 04109 Leipzig",Willy-Brandt-Platz,7,04109,Leipzig,DE,+49 341 1495580,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/tuebingen-reutlinger-str-66?id=1311,McDonald's,"Reutlinger Straße 66, 72072 Tübingen",Reutlinger Straße,66,72072,Tübingen,DE,+49 7071 151955,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/saarbruecken-hedwig-stalter-str-1?id=1314,McDonald's,"Hedwig-Stalter-Straße 1, 66125 Saarbrücken",Hedwig-Stalter-Straße,1,66125,Saarbrücken,DE,+49 6897 728665,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/herten-resser-weg-26?id=1310,McDonald's,"Resser Weg 26, 45699 Herten",Resser Weg,26,45699,Herten,DE,+49 2366 180770,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/herzogenaurach-olympiaring-1?id=1308,McDonald's,"Olympiaring 1, 91074 Herzogenaurach",Olympiaring,1,91074,Herzogenaurach,DE,+49 9132 741380,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/karlsruhe-durlacher-allee-111?id=1303,McDonald's,"Durlacher Allee 111, 76137 Karlsruhe",Durlacher Allee,111,76137,Karlsruhe,DE,+49 721 4904917,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/siegburg-europaplatz-16?id=1304,McDonald's,"Europaplatz 16, 53721 Siegburg",Europaplatz,16,53721,Siegburg,DE,+49 2241 1273289,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/flensburg-langberger-weg-4?id=1301,McDonald's,"Langberger Weg 4, 24941 Flensburg",Langberger Weg,4,24941,Flensburg,DE,+49 461 5008336,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/bietigheim-bissingen-stuttgarter-str-65?id=1299,McDonald's,"Stuttgarter Straße 65, 74321 Bietigheim-Bissingen",Stuttgarter Straße,65,74321,Bietigheim-Bissingen,DE,+49 7142 770129,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/buxtehude-bahnhofstr-47?id=1300,McDonald's,"Bahnhofstraße 47, 21614 Buxtehude",Bahnhofstraße,47,21614,Buxtehude,DE,+49 4161 502228,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/siegen-eiserfelder-strasse-170?id=1296,McDonald's,"Eiserfelder Straße 170, 57072 Siegen",Eiserfelder Straße,170,57072,Siegen,DE,+49 271 3133673,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/dormagen-koelner-strasse-98?id=1294,McDonald's,"Kölner Straße 98, 41539 Dormagen",Kölner Straße,98,41539,Dormagen,DE,+49 2133 450077,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/cuxhaven-konrad-adenauer-allee-2?id=1293,McDonald's,"Konrad-Adenauer-Allee 2, 27472 Cuxhaven",Konrad-Adenauer-Allee,2,27472,Cuxhaven,DE,+49 4721 394003,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/koengen-christian-eisele-str-11?id=1291,McDonald's,"Christian-Eisele-Straße 11, 73257 Köngen",Christian-Eisele-Straße,11,73257,Köngen,DE,+49 7024 468502,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/bremen-zum-alten-speicher-2?id=1288,McDonald's,"Zum Alten Speicher 2, 28759 Bremen",Zum Alten Speicher,2,28759,Bremen,DE,+49 421 2444735,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/bremen-berliner-freiheit-14?id=1287,McDonald's,"Berliner Freiheit 14, 28327 Bremen",Berliner Freiheit,14,28327,Bremen,DE,+49 421 4308128,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/buchholz-in-der-nordheide-harburger-str-19?id=1284,McDonald's,"Harburger Straße 19, 21244 Buchholz in der Nordheide",Harburger Straße,19,21244,Buchholz in der Nordheide,DE,+49 4181 210690,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/muellheim-schliengener-str-22?id=1285,McDonald's,"Schliengener Straße 22, 79379 Müllheim",Schliengener Straße,22,79379,Müllheim,DE,+49 7631 173757,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/nuernberg-breite-gasse-6?id=1290,McDonald's,"Breite Gasse 6, 90402 Nürnberg",Breite Gasse,6,90402,Nürnberg,DE,+49 911 9928416,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/hoyerswerda-neidaer-weg-globusmarkt?id=1281,McDonald's,"Kamenzer Bogen 11, 02977 Hoyerswerda",Kamenzer Bogen,11,02977,Hoyerswerda,DE,+49 3571 600706,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/bonn-koenigswinterer-strasse-100-104?id=1280,McDonald's,"Königswinterer Straße 100-104, 53227 Bonn",Königswinterer Straße,100-104,53227,Bonn,DE,+49 228 4103433,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/ahrensfelde-landsberger-chaussee-17?id=1282,McDonald's,"Landsberger Chaussee 17, 16356 Ahrensfelde",Landsberger Chaussee,17,16356,Ahrensfelde,DE,+49 30 99278384,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/moerfelden-walldorf-industriestr-19-total-tankstelle?id=1283,McDonald's,"Industriestraße 19, 64546 Mörfelden-Walldorf",Industriestraße,19,64546,Mörfelden-Walldorf,DE,+49 6105 967986,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/kerpen-stiftsstrasse-224-254?id=1276,McDonald's,"Stiftsstraße 224-254, 50171 Kerpen",Stiftsstraße,224-254,50171,Kerpen,DE,+49 2237 656792,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/heide-friedrichstr-28?id=1286,McDonald's,"Friedrichstraße 28, 25746 Heide",Friedrichstraße,28,25746,Heide,DE,+49 481 6838727,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/bad-segeberg-hamburger-strasse-107?id=1279,McDonald's,"Hamburger Straße 107, 23795 Bad Segeberg",Hamburger Straße,107,23795,Bad Segeberg,DE,+49 4551 304383,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/neu-isenburg-carl-friedrich-gauss-str-2?id=1277,McDonald's,"Carl-Friedrich-Gauß-Straße 2, 63263 Neu-Isenburg",Carl-Friedrich-Gauß-Straße,2,63263,Neu-Isenburg,DE,+49 6102 364873,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/giessen-gottlieb-daimler-str-27?id=1305,McDonald's,"Gottlieb-Daimler-Straße 27, 35398 Gießen",Gottlieb-Daimler-Straße,27,35398,Gießen,DE,+49 641 9607362,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/nieder-olm-am-giener-21?id=1273,McDonald's,"Am Giener 21, 55268 Nieder-Olm",Am Giener,21,55268,Nieder-Olm,DE,+49 6136 754230,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/dallgow-doeberitz-doeberitzer-weg-3?id=1275,McDonald's,"Döberitzer Weg 3, 14624 Dallgow-Döberitz",Döberitzer Weg,3,14624,Dallgow-Döberitz,DE,+49 3322 230563,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/karlsdorf-neuthard-simon-hegele-strasse-1c?id=1274,McDonald's,"Simon-Hegele-Straße 1C, 76689 Karlsdorf-Neuthard",Simon-Hegele-Straße,1C,76689,Karlsdorf-Neuthard,DE,+49 7251 441150,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/mannheim-willy-brandt-platz-17?id=1271,McDonald's,"Willy-Brandt-Platz 17, 68161 Mannheim",Willy-Brandt-Platz,17,68161,Mannheim,DE,+49 621 1569023,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/alzenau-daimlerstr-1?id=1272,McDonald's,"Daimlerstraße 1, 63755 Alzenau",Daimlerstraße,1,63755,Alzenau,DE,+49 6023 917707,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/schkeuditz-bierweg-6?id=1264,McDonald's,"Bierweg 6, 04435 Schkeuditz",Bierweg,6,04435,Schkeuditz,DE,+49 34204 35366,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/halle-bahnhofsplatz-1?id=1267,McDonald's,"Bahnhofsplatz 1, 06112 Halle (Saale)",Bahnhofsplatz,1,06112,Halle (Saale),DE,+49 345 5821381,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/wolfenbuettel-goslarsche-str-2?id=1266,McDonald's,"Goslarsche Straße 2, 38304 Wolfenbüttel",Goslarsche Straße,2,38304,Wolfenbüttel,DE,+49 5331 856703,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/kaiserslautern-opelkreisel-30?id=1260,McDonald's,"Opelkreisel 30, 67663 Kaiserslautern",Opelkreisel,30,67663,Kaiserslautern,DE,+49 631 3105080,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/bremerhaven-nansenstr-2?id=1263,McDonald's,"Nansenstraße 2, 27570 Bremerhaven",Nansenstraße,2,27570,Bremerhaven,DE,+49 471 3020577,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/neu-isenburg-hermesstr-4?id=1268,McDonald's,"Hermesstraße 4, 63263 Neu-Isenburg",Hermesstraße,4,63263,Neu-Isenburg,DE,+49 6102 306644,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/muensingen-robert-bosch-strasse-4-1?id=1262,McDonald's,"Robert-Bosch-Straße 4, 72525 Münsingen",Robert-Bosch-Straße,4,72525,Münsingen,DE,+49 7381 501178,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/biedenkopf-georg-kramer-strasse-16?id=1261,McDonald's,"Georg-Kramer-Straße 16, 35216 Biedenkopf",Georg-Kramer-Straße,16,35216,Biedenkopf,DE,+49 6461 759531,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/goch-hoesterweg-9?id=1258,McDonald's,"Höster Weg 9, 47574 Goch",Höster Weg,9,47574,Goch,DE,+49 2823 9764090,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/ahaus-heeker-str-70?id=1259,McDonald's,"Heeker Straße 70, 48683 Ahaus",Heeker Straße,70,48683,Ahaus,DE,+49 2561 429750,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/erfurt-anger-9?id=1257,McDonald's,"Anger 9, 99084 Erfurt",Anger,9,99084,Erfurt,DE,+49 361 6011550,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/freiburg-basler-strasse-111-113?id=1254,McDonald's,"Basler Straße 111-113, 79115 Freiburg",Basler Straße,111-113,79115,Freiburg,DE,+49 761 4011160,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/hamburg-paul-sorge-str-8-tibarg-41?id=1251,McDonald's,"Paul-Sorge-Straße 8, 22459 Hamburg",Paul-Sorge-Straße,8,22459,Hamburg,DE,+49 40 58951943,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/hamburg-winsener-strasse-231?id=1252,McDonald's,"Winsener Straße 231, 21077 Hamburg",Winsener Straße,231,21077,Hamburg,DE,+49 40 70102827,,,,,,,,,,,,,
https://mcdelivery.de/,https://www.mcdonalds.de/restaurant/oberursel-hans-mess-str-2?id=1249,McDonald's,"Hans-Mess-Straße 2, 61440 Oberursel (Taunus)",Hans-Mess-Straße,2,61440,Oberursel (Taunus),DE,+49 6172 137802,,,,,,,,,,,,,
